job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI08281,ai specialist,132455,EUR,SE,FL,Germany,M,Germany,50,"Deep Learning, Spark, Kubernetes",PhD,7,healthcare,2024-12-03,2024-12-31,1548,7.6,Algorithmic Solutions
AI08282,robotics engineer,166983,USD,EX,CT,Canada,M,Canada,0,"Python, SQL, Azure, Docker, GCP",PhD,17,education,2025-02-27,2025-05-10,2238,9.4,Autonomous Tech
AI08283,deep learning engineer,149701,USD,EX,FT,United States,S,Norway,50,"Java, GCP, Data Visualization",Master,12,gaming,2025-04-25,2025-06-18,1790,5.7,Future Systems
AI08284,research scientist,64377,USD,EN,CT,Sweden,S,Sweden,50,"Python, Linux, SQL, GCP",Master,1,consulting,2024-12-23,2025-01-06,2416,9.8,Datavision Ltd
AI08285,data engineer,158991,USD,SE,CT,Norway,S,Israel,50,"Tableau, Hadoop, Kubernetes, SQL, Statistics",Master,8,media,2024-12-05,2025-02-05,1423,8.6,Advanced Robotics
AI08286,research scientist,55011,USD,EN,FT,India,L,India,50,"Scala, SQL, Data Visualization, Kubernetes",Associate,1,technology,2024-03-27,2024-06-05,2485,9.9,Ai Innovations
AI08287,ai research scientist,116756,EUR,MI,FL,Netherlands,L,United States,50,"Hadoop, Git, Statistics, Tableau",Master,3,education,2024-03-10,2024-04-11,1600,5.1,Smart Analytics
AI08288,computer vision engineer,156183,USD,EX,FL,Austria,L,India,0,"Hadoop, GCP, Mathematics, MLOps, Azure",Associate,11,technology,2024-08-15,2024-09-28,988,7.2,Algorithmic Solutions
AI08289,machine learning engineer,112196,GBP,SE,FT,United Kingdom,S,United Kingdom,100,"Hadoop, AWS, Tableau, MLOps",Associate,7,healthcare,2025-02-20,2025-04-05,1676,7.8,Techcorp Inc
AI08290,data engineer,64601,EUR,EN,FL,Netherlands,L,South Korea,100,"Hadoop, Deep Learning, AWS",Associate,0,government,2024-03-28,2024-04-30,928,9.0,Quantum Computing Inc
AI08291,nlp engineer,80008,USD,MI,FL,Canada,M,Canada,100,"Scala, Data Visualization, SQL, Deep Learning, Azure",Bachelor,3,automotive,2025-01-01,2025-03-15,1420,5.9,Autonomous Tech
AI08292,ai software engineer,158670,USD,SE,FT,Canada,L,Canada,100,"Git, Python, Spark, TensorFlow, Hadoop",Bachelor,7,government,2025-03-23,2025-06-03,1212,8.1,Cognitive Computing
AI08293,research scientist,145148,USD,EX,FL,Japan,S,Japan,0,"Java, Deep Learning, Kubernetes, NLP",Associate,17,energy,2024-11-01,2024-12-04,893,9.6,Digital Transformation Llc
AI08294,data analyst,130199,USD,EX,CT,Ireland,M,Ireland,50,"Azure, Tableau, TensorFlow, Deep Learning",Bachelor,13,finance,2025-01-15,2025-03-29,1559,7.4,Techcorp Inc
AI08295,ai specialist,145922,EUR,SE,PT,Germany,L,Germany,50,"GCP, Kubernetes, MLOps, Deep Learning",Master,5,manufacturing,2024-08-06,2024-09-01,2447,9.3,Autonomous Tech
AI08296,data analyst,128810,USD,EX,FT,South Korea,M,United Kingdom,50,"R, SQL, NLP",Master,17,healthcare,2024-08-06,2024-10-11,1634,9.4,Quantum Computing Inc
AI08297,ai research scientist,46225,USD,EN,PT,Finland,S,Finland,50,"Git, Python, Docker, GCP",Bachelor,1,automotive,2024-09-26,2024-11-17,2191,6.1,Techcorp Inc
AI08298,ai consultant,186855,USD,EX,FT,Switzerland,S,Switzerland,100,"Scala, PyTorch, Spark, Data Visualization, Git",Bachelor,10,consulting,2024-04-07,2024-05-10,2032,6.1,Digital Transformation Llc
AI08299,nlp engineer,153536,EUR,SE,FT,France,L,Canada,0,"TensorFlow, Tableau, Git, R, Kubernetes",Master,7,technology,2024-10-31,2024-12-26,1773,8.9,Machine Intelligence Group
AI08300,machine learning engineer,203963,EUR,EX,CT,Germany,M,Germany,100,"Tableau, AWS, Data Visualization",PhD,16,healthcare,2024-09-19,2024-10-04,1100,6.3,Autonomous Tech
AI08301,machine learning engineer,69475,USD,MI,FL,South Korea,M,South Korea,100,"Statistics, Hadoop, SQL, Tableau, Git",PhD,3,automotive,2024-04-10,2024-06-04,2233,6.4,Digital Transformation Llc
AI08302,data analyst,87786,USD,MI,CT,South Korea,L,South Korea,50,"SQL, AWS, TensorFlow, Azure, GCP",PhD,3,manufacturing,2024-04-11,2024-05-28,808,5.5,Advanced Robotics
AI08303,machine learning engineer,201446,EUR,EX,CT,Netherlands,S,Austria,0,"SQL, Java, Scala",Master,15,telecommunications,2025-01-29,2025-03-31,1754,7.3,Cognitive Computing
AI08304,ai consultant,110468,USD,EX,PT,South Korea,M,South Korea,50,"Python, R, Tableau, TensorFlow, Java",Bachelor,13,automotive,2024-06-14,2024-06-30,2102,5.0,Cloud Ai Solutions
AI08305,data analyst,47052,USD,EN,CT,Australia,S,Australia,0,"PyTorch, Mathematics, Deep Learning, Git",PhD,0,gaming,2024-12-20,2025-01-20,1773,5.8,Quantum Computing Inc
AI08306,robotics engineer,111198,USD,SE,FT,Australia,M,Australia,50,"SQL, Data Visualization, TensorFlow",PhD,7,technology,2025-04-18,2025-06-18,510,5.1,Machine Intelligence Group
AI08307,robotics engineer,147062,USD,SE,CT,United States,S,Sweden,0,"Java, Scala, Git, Hadoop, Computer Vision",Master,6,real estate,2024-08-27,2024-10-21,1508,5.3,Predictive Systems
AI08308,ai architect,129836,USD,EX,FL,India,M,India,100,"Python, SQL, Tableau, MLOps, TensorFlow",Bachelor,19,energy,2025-03-17,2025-04-05,1708,7.2,Cloud Ai Solutions
AI08309,ai research scientist,236961,GBP,EX,FL,United Kingdom,S,Denmark,100,"Linux, Python, Azure, GCP, SQL",Associate,12,transportation,2024-04-16,2024-06-15,566,7.3,Predictive Systems
AI08310,principal data scientist,40487,USD,EN,CT,Finland,S,United Kingdom,0,"Azure, NLP, AWS",Associate,0,energy,2024-11-04,2024-12-20,2170,6.1,Advanced Robotics
AI08311,machine learning engineer,134337,USD,EX,FT,Singapore,S,France,100,"R, GCP, Python, Kubernetes",Associate,16,gaming,2024-01-04,2024-03-10,1334,5.3,Future Systems
AI08312,data analyst,60382,USD,EN,PT,Israel,L,Israel,50,"Linux, GCP, Git, Java, Python",PhD,0,retail,2025-01-24,2025-03-07,1313,9.0,Advanced Robotics
AI08313,ai software engineer,111411,USD,SE,FL,Japan,L,Japan,50,"Mathematics, Scala, NLP, Statistics, PyTorch",PhD,5,manufacturing,2024-04-01,2024-05-07,2104,9.8,Cloud Ai Solutions
AI08314,principal data scientist,91008,USD,SE,PT,Austria,L,Austria,50,"Hadoop, GCP, Spark, MLOps",Master,6,transportation,2025-04-28,2025-07-10,944,8.5,Future Systems
AI08315,ai consultant,133870,USD,SE,CT,Sweden,S,Sweden,0,"Statistics, SQL, Computer Vision, Java",PhD,9,finance,2025-04-03,2025-06-03,1072,8.9,Deeptech Ventures
AI08316,robotics engineer,124103,EUR,SE,FL,France,M,France,50,"Hadoop, Tableau, NLP, GCP",Master,6,manufacturing,2024-08-11,2024-09-21,1118,8.2,Digital Transformation Llc
AI08317,ai specialist,141896,EUR,SE,FT,Germany,L,Japan,0,"PyTorch, Data Visualization, R, Mathematics, Java",Bachelor,7,healthcare,2025-03-25,2025-05-04,1340,8.6,Autonomous Tech
AI08318,ai architect,42442,USD,EN,CT,Japan,S,South Korea,0,"Python, Git, Tableau, Data Visualization, Spark",Bachelor,0,real estate,2024-02-23,2024-03-29,918,6.8,Future Systems
AI08319,ai consultant,74726,USD,MI,PT,China,M,China,100,"Kubernetes, Azure, Hadoop",Associate,2,automotive,2024-07-06,2024-08-12,1989,6.4,Smart Analytics
AI08320,ml ops engineer,91074,USD,EN,PT,United States,M,United States,50,"R, Git, NLP",Associate,1,healthcare,2024-05-06,2024-07-07,770,6.6,Advanced Robotics
AI08321,autonomous systems engineer,103206,USD,SE,FL,Japan,M,Japan,50,"PyTorch, Data Visualization, Computer Vision, Python",Associate,9,finance,2025-03-30,2025-04-18,1536,7.7,Cloud Ai Solutions
AI08322,machine learning engineer,162478,USD,SE,PT,Denmark,S,Canada,0,"Data Visualization, PyTorch, Git",Associate,8,manufacturing,2024-11-03,2024-12-20,1969,9.8,Smart Analytics
AI08323,principal data scientist,65973,USD,MI,FT,South Korea,L,Norway,0,"Statistics, Linux, Spark",Master,3,education,2024-01-10,2024-02-01,1957,9.5,Algorithmic Solutions
AI08324,research scientist,171937,USD,SE,FT,Denmark,L,Switzerland,50,"Git, Scala, Hadoop",Bachelor,8,gaming,2024-08-15,2024-10-25,2362,8.7,Advanced Robotics
AI08325,ai architect,53497,USD,MI,FT,Finland,M,Finland,100,"AWS, Linux, Tableau, Statistics, SQL",PhD,2,energy,2024-09-09,2024-10-05,2212,8.5,Ai Innovations
AI08326,machine learning researcher,51801,USD,EN,CT,Japan,M,Japan,0,"Java, Docker, MLOps",PhD,1,retail,2025-04-13,2025-05-03,1921,6.2,Deeptech Ventures
AI08327,head of ai,71133,USD,EN,CT,Sweden,S,Sweden,100,"SQL, PyTorch, Hadoop",PhD,1,technology,2024-09-03,2024-09-26,862,7.5,Cloud Ai Solutions
AI08328,ai consultant,90145,USD,SE,FL,Canada,S,Canada,100,"Spark, SQL, Hadoop, Python, Azure",Associate,8,manufacturing,2024-09-22,2024-11-17,2109,9.6,Quantum Computing Inc
AI08329,research scientist,105750,EUR,MI,FT,Germany,M,China,50,"AWS, Deep Learning, GCP, Hadoop",PhD,3,government,2024-04-05,2024-05-15,2290,7.4,Future Systems
AI08330,ai research scientist,170791,EUR,EX,FT,France,M,South Korea,0,"NLP, Kubernetes, Mathematics",Associate,16,finance,2024-07-12,2024-08-17,617,8.3,Advanced Robotics
AI08331,ml ops engineer,117004,USD,SE,FL,Singapore,S,Singapore,100,"AWS, Azure, Git, Deep Learning, Linux",Bachelor,5,retail,2024-04-19,2024-06-20,2058,7.4,Autonomous Tech
AI08332,data engineer,60920,USD,EN,FT,Japan,L,Japan,50,"Python, Kubernetes, Computer Vision, Spark, Statistics",PhD,0,technology,2024-09-19,2024-10-04,1442,6.3,Quantum Computing Inc
AI08333,ai research scientist,71274,USD,MI,FT,Ireland,M,China,0,"SQL, AWS, GCP, Kubernetes",PhD,4,telecommunications,2024-12-21,2025-01-17,1810,7.0,Algorithmic Solutions
AI08334,research scientist,324470,USD,EX,FT,Switzerland,M,Switzerland,50,"SQL, Java, Azure",Associate,12,consulting,2024-11-08,2024-12-09,1857,5.1,Future Systems
AI08335,robotics engineer,110342,USD,SE,FL,Finland,L,Finland,50,"SQL, Python, TensorFlow, Hadoop",Associate,8,manufacturing,2024-07-03,2024-07-26,1117,6.1,Future Systems
AI08336,ai architect,67511,USD,EN,FT,Singapore,L,Finland,0,"SQL, Hadoop, Deep Learning",Bachelor,1,consulting,2024-12-11,2025-01-15,1162,7.0,Algorithmic Solutions
AI08337,ai architect,105161,EUR,MI,FT,Germany,M,Germany,0,"TensorFlow, MLOps, PyTorch, Scala, GCP",Master,4,government,2025-03-21,2025-04-13,1914,8.7,Cloud Ai Solutions
AI08338,ai research scientist,77960,USD,SE,FT,Austria,S,Denmark,100,"Python, PyTorch, NLP, Hadoop, Tableau",Associate,9,healthcare,2024-10-16,2024-12-21,2239,5.2,Deeptech Ventures
AI08339,ai consultant,102876,USD,EX,FT,Israel,M,Israel,0,"Docker, PyTorch, Linux, Git",Bachelor,14,education,2024-09-30,2024-10-19,822,5.7,Quantum Computing Inc
AI08340,robotics engineer,102903,USD,SE,FL,South Korea,M,South Korea,0,"TensorFlow, PyTorch, Data Visualization, NLP",Associate,7,transportation,2024-11-13,2025-01-14,2378,8.9,Techcorp Inc
AI08341,robotics engineer,239492,EUR,EX,FT,Germany,L,Germany,50,"Java, Spark, SQL, Mathematics, Linux",Bachelor,16,transportation,2024-04-20,2024-06-02,2134,6.2,Machine Intelligence Group
AI08342,deep learning engineer,128124,USD,EX,FT,Japan,S,Japan,100,"Python, Git, Hadoop, PyTorch, Docker",Associate,15,real estate,2025-01-16,2025-02-04,2465,8.1,Ai Innovations
AI08343,head of ai,84874,USD,EN,FL,United States,L,United States,50,"Python, Java, TensorFlow, SQL, GCP",Bachelor,0,media,2024-03-20,2024-04-14,522,8.0,Predictive Systems
AI08344,head of ai,74564,USD,MI,FL,Canada,S,Finland,100,"Mathematics, Deep Learning, TensorFlow, Docker, Git",PhD,4,education,2024-01-05,2024-01-28,1343,5.6,Deeptech Ventures
AI08345,head of ai,205465,USD,EX,FL,Canada,L,Canada,50,"Hadoop, Linux, Data Visualization",Associate,15,media,2025-04-03,2025-06-09,1986,9.5,Cloud Ai Solutions
AI08346,machine learning researcher,254546,USD,EX,FT,United States,M,United States,50,"Data Visualization, Computer Vision, Deep Learning",Associate,17,retail,2025-04-19,2025-05-14,2330,9.0,Cognitive Computing
AI08347,head of ai,72554,USD,MI,FL,Israel,M,Israel,50,"PyTorch, MLOps, AWS, Azure",Master,4,gaming,2024-03-22,2024-04-26,2232,6.2,Machine Intelligence Group
AI08348,robotics engineer,140115,USD,SE,PT,Singapore,L,Singapore,0,"Spark, Deep Learning, Docker",Master,7,government,2024-06-30,2024-07-22,675,9.3,Datavision Ltd
AI08349,head of ai,135797,EUR,SE,CT,Germany,M,Denmark,100,"Python, TensorFlow, Data Visualization, Spark",PhD,8,education,2024-10-14,2024-10-30,2245,7.1,Advanced Robotics
AI08350,head of ai,90114,EUR,MI,FL,France,S,United States,100,"AWS, TensorFlow, Azure, Computer Vision",Bachelor,2,finance,2024-09-27,2024-11-14,1952,8.4,Techcorp Inc
AI08351,research scientist,109896,GBP,MI,CT,United Kingdom,L,Ireland,0,"TensorFlow, Scala, AWS, R, Docker",Bachelor,4,transportation,2024-03-28,2024-06-03,2161,9.0,Neural Networks Co
AI08352,ai specialist,172059,USD,EX,CT,Canada,M,Canada,0,"Linux, Python, NLP",Associate,12,manufacturing,2024-01-17,2024-02-09,1678,8.2,Autonomous Tech
AI08353,computer vision engineer,102386,USD,EX,FL,South Korea,M,South Korea,100,"PyTorch, R, NLP, SQL, Python",Bachelor,15,manufacturing,2024-07-05,2024-09-09,557,6.6,Algorithmic Solutions
AI08354,ml ops engineer,293846,USD,EX,FT,Singapore,L,Singapore,50,"Docker, SQL, Hadoop, Deep Learning",PhD,16,education,2024-12-28,2025-03-05,1000,8.9,Advanced Robotics
AI08355,ai product manager,71286,USD,SE,FT,Ireland,S,Ireland,100,"NLP, Tableau, GCP",Bachelor,9,automotive,2024-07-24,2024-08-26,1941,5.9,Advanced Robotics
AI08356,data scientist,108197,USD,MI,FT,Denmark,S,Denmark,0,"Java, Python, Spark",Master,2,energy,2024-03-21,2024-05-24,1080,7.6,Cloud Ai Solutions
AI08357,ai architect,179768,USD,SE,FL,Singapore,L,France,100,"Data Visualization, Linux, R",Master,8,manufacturing,2025-01-21,2025-02-08,1288,8.7,Cognitive Computing
AI08358,ai software engineer,160894,USD,SE,PT,Switzerland,M,Switzerland,0,"Data Visualization, SQL, MLOps, Spark",Master,8,energy,2024-12-06,2024-12-25,2069,6.4,Datavision Ltd
AI08359,computer vision engineer,145779,EUR,SE,PT,Germany,M,Australia,50,"PyTorch, R, GCP, AWS",PhD,8,manufacturing,2024-05-09,2024-07-18,2133,8.6,Quantum Computing Inc
AI08360,deep learning engineer,162960,EUR,EX,CT,France,M,France,0,"AWS, Java, Tableau",PhD,11,real estate,2024-06-08,2024-07-09,1643,7.5,Deeptech Ventures
AI08361,data engineer,46798,USD,EN,PT,India,S,India,0,"Kubernetes, Spark, Tableau, MLOps, TensorFlow",Bachelor,0,technology,2025-01-18,2025-03-14,1856,9.5,Autonomous Tech
AI08362,ml ops engineer,40801,USD,EN,FL,India,M,India,50,"Computer Vision, Hadoop, Linux",Bachelor,1,finance,2024-08-03,2024-09-09,1210,8.6,Cognitive Computing
AI08363,robotics engineer,97172,USD,EX,FL,South Korea,S,United Kingdom,50,"Linux, TensorFlow, Computer Vision, Python, Deep Learning",Associate,12,finance,2024-06-20,2024-07-22,2370,5.1,Techcorp Inc
AI08364,ai software engineer,52742,USD,EN,PT,India,M,India,0,"Hadoop, AWS, Spark",PhD,0,consulting,2024-02-22,2024-03-09,1900,6.6,Algorithmic Solutions
AI08365,data engineer,64275,GBP,EN,FL,United Kingdom,S,United Kingdom,0,"SQL, PyTorch, Hadoop, Spark",PhD,1,media,2024-12-14,2025-01-18,1283,9.1,Cognitive Computing
AI08366,machine learning researcher,88473,EUR,MI,FL,France,L,France,50,"Linux, AWS, Python",PhD,2,telecommunications,2024-07-04,2024-08-12,1910,7.9,Ai Innovations
AI08367,principal data scientist,44971,USD,EN,FT,South Korea,S,South Korea,0,"Data Visualization, PyTorch, GCP, TensorFlow, AWS",Bachelor,1,education,2024-02-12,2024-02-28,1898,8.4,Predictive Systems
AI08368,ai consultant,49617,USD,EN,CT,South Korea,S,South Korea,50,"Kubernetes, Python, Scala, Computer Vision",Bachelor,1,government,2025-04-18,2025-06-06,1629,6.4,Quantum Computing Inc
AI08369,data engineer,68553,EUR,MI,CT,Germany,S,Japan,50,"PyTorch, Kubernetes, Linux, GCP",Associate,2,media,2024-02-25,2024-03-14,1143,5.9,Techcorp Inc
AI08370,ai consultant,72806,USD,EN,FL,Sweden,M,Sweden,0,"SQL, NLP, Deep Learning, Computer Vision, GCP",Master,1,retail,2024-11-23,2025-01-03,2131,5.0,Future Systems
AI08371,ai product manager,142765,EUR,EX,FT,France,S,France,50,"Kubernetes, MLOps, Tableau, Data Visualization, Spark",PhD,15,automotive,2025-04-11,2025-05-22,2016,9.8,Autonomous Tech
AI08372,ai product manager,121356,USD,EX,FL,Austria,S,Austria,100,"Kubernetes, Spark, Statistics",Master,11,consulting,2024-12-26,2025-02-05,1862,9.4,Quantum Computing Inc
AI08373,robotics engineer,151141,USD,EX,FL,China,L,Austria,100,"SQL, Java, Tableau, Computer Vision, Python",Master,13,telecommunications,2024-03-27,2024-04-27,1322,5.8,Future Systems
AI08374,deep learning engineer,52657,USD,MI,FL,Israel,S,Israel,50,"Python, Computer Vision, Git, TensorFlow",Master,4,telecommunications,2025-01-12,2025-02-12,806,5.1,Algorithmic Solutions
AI08375,ai specialist,122982,USD,EX,FT,China,S,China,100,"MLOps, Java, Statistics, AWS, R",Associate,19,automotive,2024-10-15,2024-11-23,1685,5.2,Advanced Robotics
AI08376,research scientist,64708,USD,MI,FL,Austria,M,Austria,50,"Scala, Kubernetes, NLP, Java, AWS",Bachelor,2,education,2024-03-01,2024-03-30,1979,8.9,Advanced Robotics
AI08377,robotics engineer,282626,USD,EX,FT,Denmark,S,Denmark,0,"TensorFlow, Hadoop, GCP",Master,12,finance,2024-08-17,2024-10-21,2193,8.7,Smart Analytics
AI08378,ai research scientist,372206,USD,EX,FT,Switzerland,L,Singapore,100,"Spark, Python, GCP",Master,19,energy,2024-12-26,2025-01-18,1952,9.5,Quantum Computing Inc
AI08379,data analyst,89277,USD,MI,CT,Canada,L,Canada,0,"Azure, Python, R, Computer Vision",Master,3,media,2024-01-20,2024-02-06,1217,8.4,Cloud Ai Solutions
AI08380,machine learning engineer,64586,USD,EN,FL,Japan,L,Japan,50,"Kubernetes, NLP, Linux",Associate,0,automotive,2024-08-14,2024-09-05,1590,5.0,Algorithmic Solutions
AI08381,ml ops engineer,95032,EUR,MI,FL,Germany,L,Germany,50,"AWS, Scala, SQL",PhD,2,consulting,2024-04-08,2024-05-28,2182,9.5,Autonomous Tech
AI08382,ai software engineer,65014,USD,EN,FL,Ireland,L,Ireland,100,"Python, Data Visualization, TensorFlow, Spark",PhD,1,media,2024-08-29,2024-10-27,1120,7.9,Machine Intelligence Group
AI08383,ai software engineer,257079,EUR,EX,PT,Netherlands,M,Netherlands,50,"Kubernetes, R, Docker",PhD,12,retail,2024-03-27,2024-06-06,1709,5.4,Future Systems
AI08384,ai architect,125774,USD,SE,PT,Canada,M,Ireland,100,"Python, Git, Docker",PhD,6,finance,2024-04-25,2024-06-22,1935,8.2,Machine Intelligence Group
AI08385,machine learning engineer,108267,USD,MI,CT,Switzerland,M,Switzerland,0,"GCP, TensorFlow, Computer Vision, PyTorch, Azure",Bachelor,4,energy,2024-08-20,2024-10-07,1918,6.3,Cloud Ai Solutions
AI08386,principal data scientist,124505,USD,MI,FL,Norway,L,Norway,0,"Scala, Linux, AWS",PhD,2,telecommunications,2025-02-09,2025-04-01,2012,5.1,Ai Innovations
AI08387,deep learning engineer,109463,USD,EN,FT,Norway,L,Norway,50,"MLOps, Data Visualization, Hadoop, PyTorch",PhD,0,technology,2025-04-26,2025-05-10,2460,8.4,Smart Analytics
AI08388,nlp engineer,63197,EUR,EN,FT,Germany,S,Germany,100,"Java, R, AWS, Git, Computer Vision",Associate,0,retail,2024-10-30,2025-01-05,2326,6.4,Quantum Computing Inc
AI08389,ai product manager,149685,USD,MI,FL,Switzerland,M,Switzerland,50,"Python, Kubernetes, Data Visualization, Computer Vision",PhD,2,telecommunications,2024-10-26,2024-12-02,612,5.4,Cloud Ai Solutions
AI08390,deep learning engineer,82804,USD,SE,FL,Ireland,L,Ireland,50,"Linux, SQL, Statistics, Tableau, Python",Bachelor,7,healthcare,2024-05-30,2024-08-04,1827,5.1,Datavision Ltd
AI08391,research scientist,99185,USD,MI,FT,Singapore,M,Singapore,100,"R, Deep Learning, AWS, Statistics, SQL",Master,4,manufacturing,2025-02-24,2025-05-04,2078,5.1,Techcorp Inc
AI08392,nlp engineer,121502,USD,SE,PT,Sweden,M,Australia,100,"Python, Kubernetes, Deep Learning, Azure",Associate,9,gaming,2024-06-07,2024-07-07,2113,7.1,Cognitive Computing
AI08393,ai specialist,93594,USD,MI,FL,Singapore,L,Finland,0,"Scala, Python, Tableau",Bachelor,3,automotive,2024-10-09,2024-12-03,1431,7.6,Advanced Robotics
AI08394,principal data scientist,86268,USD,MI,FL,Canada,S,South Korea,100,"PyTorch, Spark, Deep Learning",PhD,4,manufacturing,2024-08-13,2024-09-18,1944,6.8,Smart Analytics
AI08395,data scientist,158289,USD,SE,CT,Denmark,L,Austria,0,"MLOps, Deep Learning, Mathematics",Associate,5,media,2024-01-14,2024-03-08,2154,8.1,Neural Networks Co
AI08396,ai consultant,71217,USD,EN,PT,Australia,L,Australia,100,"Statistics, Scala, MLOps, Spark",PhD,1,telecommunications,2024-11-14,2024-12-17,1479,10.0,Algorithmic Solutions
AI08397,research scientist,225275,USD,EX,FT,Sweden,L,Sweden,50,"Azure, Scala, Python, Mathematics, Docker",Master,11,government,2024-12-27,2025-01-21,1747,6.1,Techcorp Inc
AI08398,data engineer,84140,GBP,EN,PT,United Kingdom,L,United Kingdom,50,"Statistics, SQL, Computer Vision",Master,0,technology,2024-03-26,2024-05-03,1918,5.2,Ai Innovations
AI08399,ml ops engineer,269323,EUR,EX,CT,Germany,L,Denmark,50,"Python, TensorFlow, Kubernetes, AWS, Docker",Bachelor,18,technology,2025-03-11,2025-04-20,965,8.0,Deeptech Ventures
AI08400,deep learning engineer,129784,USD,SE,FT,Sweden,M,Sweden,50,"Azure, Python, SQL, Computer Vision",PhD,9,energy,2025-02-22,2025-04-08,2472,9.7,Autonomous Tech
